PO Number,Vendor,Item,Unit Price,Quantity,Total Amount
PO-61363,Vendor_80838,Item_51796,5044.15,94,474150.1
PO-49506,Vendor_20608,Item_77811,5536.4,88,487203.2
PO-16647,Vendor_91359,Item_50323,5436.06,91,494681.46
PO-22236,Vendor_25430,Item_88418,4300.02,60,258001.2
PO-15788,Vendor_43307,Item_17841,5542.04,42,232765.68
PO-96286,Vendor_11790,Item_97067,7649.59,11,84145.49
PO-32073,Vendor_88912,Item_70185,9082.05,98,890040.9
PO-13490,Vendor_99846,Item_56381,6603.89,87,574538.43
PO-82124,Vendor_86458,Item_32137,4832.42,16,77318.72
PO-40588,Vendor_95460,Item_77274,1426.25,54,77017.5
PO-39364,Vendor_84521,Item_42220,2995.52,40,119820.8
PO-64226,Vendor_91228,Item_38637,3028.47,44,133252.68
PO-21021,Vendor_19397,Item_71505,9243.08,42,388209.36
PO-66202,Vendor_79089,Item_10861,5074.78,21,106570.38
PO-93669,Vendor_96435,Item_47029,7033.12,10,70331.2
PO-51838,Vendor_31640,Item_21029,2638.22,84,221610.48
PO-23666,Vendor_34108,Item_75364,1533.02,33,50589.66
PO-44870,Vendor_38582,Item_49609,333.68,88,29363.84
PO-71687,Vendor_49173,Item_12535,4015.04,82,329233.28
PO-24242,Vendor_41372,Item_54649,3234.15,16,51746.4
PO-66664,Vendor_81888,Item_93204,8139.36,71,577894.56
PO-40339,Vendor_13485,Item_34726,5644.81,61,344333.41
PO-18741,Vendor_85772,Item_71246,943.06,2,1886.12
PO-48303,Vendor_52752,Item_46039,9949.67,2,19899.34
PO-63733,Vendor_40536,Item_73238,2382.1,40,95284.0
PO-57944,Vendor_96370,Item_12767,6755.09,69,466101.21
PO-87570,Vendor_62869,Item_60174,7018.56,92,645707.52
PO-62606,Vendor_97201,Item_79607,7381.59,4,29526.36
PO-53985,Vendor_98582,Item_88100,7613.79,91,692854.89
PO-67747,Vendor_56589,Item_80079,3642.24,43,156616.32
PO-33796,Vendor_86575,Item_41377,4133.71,50,206685.5
PO-31920,Vendor_94602,Item_32816,4812.94,7,33690.58
PO-78603,Vendor_68833,Item_39153,6399.56,24,153589.44
PO-68418,Vendor_10282,Item_58834,1289.54,32,41265.28
PO-47018,Vendor_37306,Item_63459,7855.66,63,494906.58
PO-40088,Vendor_47093,Item_55100,9535.41,28,266991.48
PO-97950,Vendor_43950,Item_31222,508.39,80,40671.2
PO-73748,Vendor_11567,Item_46431,8650.48,55,475776.4
PO-49645,Vendor_38694,Item_68200,3196.62,73,233353.26
PO-73414,Vendor_61687,Item_72908,429.6,45,19332.0
PO-38543,Vendor_79577,Item_72273,8641.87,92,795052.04
PO-91209,Vendor_50569,Item_68667,5516.4,69,380631.6
PO-40600,Vendor_32289,Item_71429,3028.9,11,33317.9
PO-11876,Vendor_23119,Item_87694,6145.31,45,276538.95
PO-30457,Vendor_73979,Item_49331,218.44,54,11795.76
PO-45070,Vendor_22652,Item_99247,8025.6,38,304972.8
PO-23897,Vendor_33857,Item_15364,9326.41,56,522278.96
PO-78465,Vendor_83394,Item_32994,8439.1,10,84391.0
PO-49489,Vendor_13055,Item_76789,2588.85,42,108731.7
PO-74851,Vendor_10887,Item_55090,2951.65,28,82646.2
PO-61803,Vendor_18928,Item_64648,7314.89,72,526672.08
PO-29447,Vendor_15894,Item_32653,1966.95,87,171124.65
PO-51022,Vendor_93050,Item_10656,149.82,43,6442.26
PO-53553,Vendor_42974,Item_36539,6648.9,6,39893.4
PO-80456,Vendor_59424,Item_21248,8851.8,3,26555.4
PO-64361,Vendor_87752,Item_49472,3251.8,82,266647.6
PO-30992,Vendor_62424,Item_82463,7843.51,31,243148.81
PO-86880,Vendor_35098,Item_74752,7079.82,58,410629.56
PO-54840,Vendor_61984,Item_67577,7878.62,91,716954.42
PO-56752,Vendor_12786,Item_26944,4409.56,9,39686.04
PO-86222,Vendor_68268,Item_22378,8896.29,99,880732.71
PO-78115,Vendor_77284,Item_87209,3066.38,49,150252.62
PO-74304,Vendor_82432,Item_45700,7752.42,93,720975.06
PO-38041,Vendor_65045,Item_43754,8662.77,16,138604.32
PO-99619,Vendor_59392,Item_58726,978.95,2,1957.9
PO-90929,Vendor_26882,Item_26324,3926.63,52,204184.76
PO-98727,Vendor_74733,Item_36797,6474.27,75,485570.25
PO-76347,Vendor_16207,Item_57613,9386.04,15,140790.6
PO-67851,Vendor_39888,Item_69393,524.54,10,5245.4
PO-84291,Vendor_37269,Item_76811,4365.43,78,340503.54
PO-39518,Vendor_84051,Item_86969,5309.5,16,84952.0
PO-57189,Vendor_22528,Item_61172,7792.23,67,522079.41
PO-68928,Vendor_63686,Item_39809,9626.38,95,914506.1
PO-45078,Vendor_70393,Item_49360,1925.11,83,159784.13
PO-13970,Vendor_60433,Item_57079,4878.99,1,4878.99
PO-89293,Vendor_65869,Item_34720,6792.46,26,176603.96
PO-39691,Vendor_42778,Item_85401,4180.95,52,217409.4
PO-37767,Vendor_64557,Item_91406,440.26,9,3962.34
PO-74375,Vendor_85069,Item_86897,2172.16,69,149879.04
PO-60933,Vendor_42523,Item_77737,3707.06,85,315100.1
PO-51527,Vendor_99555,Item_68644,8418.76,4,33675.04
PO-90647,Vendor_32695,Item_39502,7539.11,46,346799.06
PO-55969,Vendor_25400,Item_50470,9301.42,96,892936.32
PO-20337,Vendor_10512,Item_47325,6873.46,94,646105.24
PO-77705,Vendor_93199,Item_29639,7554.5,18,135981.0
PO-29964,Vendor_51849,Item_40335,9587.7,67,642375.9
PO-15336,Vendor_96136,Item_76876,6607.24,15,99108.6
PO-79424,Vendor_35353,Item_51939,2902.29,38,110287.02
PO-90947,Vendor_38173,Item_11751,2582.71,60,154962.6
PO-32002,Vendor_87166,Item_22994,4400.31,25,110007.75
PO-23793,Vendor_40781,Item_84291,7005.2,27,189140.4
PO-46448,Vendor_11377,Item_91984,8385.31,15,125779.65
PO-17949,Vendor_30530,Item_22883,2001.08,26,52028.08
PO-13977,Vendor_71551,Item_49787,4113.96,81,333230.76
PO-18971,Vendor_55662,Item_77543,5613.44,71,398554.24
PO-88978,Vendor_59380,Item_23607,4.97,45,223.65
PO-48193,Vendor_80608,Item_18700,7466.89,79,589884.31
PO-33530,Vendor_16983,Item_55331,3461.3,38,131529.4
PO-88722,Vendor_86831,Item_55806,3055.26,83,253586.58
PO-18194,Vendor_81153,Item_22869,6436.25,33,212396.25
PO-19220,Vendor_58030,Item_71118,2496.01,53,132288.53
PO-19351,Vendor_50721,Item_39033,2127.58,78,165951.24
PO-95778,Vendor_87322,Item_64441,4571.12,55,251411.6
PO-23711,Vendor_63235,Item_65273,7075.16,42,297156.72
PO-45464,Vendor_98341,Item_70482,7775.45,20,155509.0
PO-26934,Vendor_45510,Item_15541,971.04,89,86422.56
PO-33028,Vendor_14993,Item_15649,2689.61,7,18827.27
PO-65792,Vendor_94548,Item_55115,2299.81,46,105791.26
PO-41129,Vendor_39136,Item_20277,9847.5,26,256035.0
PO-32203,Vendor_76031,Item_39679,5366.61,70,375662.7
PO-91556,Vendor_71219,Item_37764,1537.66,28,43054.48
PO-87142,Vendor_47166,Item_52239,2944.27,60,176656.2
PO-87403,Vendor_12069,Item_26634,5272.06,97,511389.82
PO-50605,Vendor_84087,Item_38947,688.76,34,23417.84
PO-16778,Vendor_87098,Item_27165,2025.99,95,192469.05
PO-95051,Vendor_94578,Item_72381,9044.72,78,705488.16
PO-38531,Vendor_60455,Item_57288,2173.9,99,215216.1
PO-42157,Vendor_18314,Item_22916,2435.37,13,31659.81
PO-26407,Vendor_96520,Item_88895,9550.56,74,706741.44
PO-54215,Vendor_31462,Item_49306,6349.97,50,317498.5
PO-61805,Vendor_79475,Item_43332,5390.4,23,123979.2
PO-96595,Vendor_30478,Item_46142,7734.49,37,286176.13
PO-37845,Vendor_85553,Item_94858,802.76,76,61009.76
PO-15104,Vendor_67535,Item_86486,3848.72,42,161646.24
PO-88307,Vendor_14927,Item_11053,6170.81,75,462810.75
PO-14450,Vendor_80982,Item_35914,4630.99,12,55571.88
PO-68075,Vendor_14748,Item_45991,924.73,77,71204.21
PO-61125,Vendor_30900,Item_20542,4239.29,84,356100.36
PO-71590,Vendor_54838,Item_22481,1208.88,38,45937.44
PO-99865,Vendor_58114,Item_64054,3362.19,65,218542.35
PO-86480,Vendor_99031,Item_67199,201.41,37,7452.17
PO-19496,Vendor_85772,Item_54534,5344.11,48,256517.28
PO-77370,Vendor_98484,Item_86808,8206.14,2,16412.28
PO-16587,Vendor_78929,Item_73544,8504.92,4,34019.68
PO-12593,Vendor_20988,Item_65025,1763.29,79,139299.91
PO-33440,Vendor_61381,Item_68840,9286.91,69,640796.79
PO-67269,Vendor_40917,Item_36707,2244.9,9,20204.1
PO-17344,Vendor_60259,Item_45045,3531.89,94,331997.66
PO-46412,Vendor_65249,Item_28331,6216.53,14,87031.42
PO-23422,Vendor_30590,Item_81868,7425.88,43,319312.84
PO-97499,Vendor_53098,Item_65071,4298.09,54,232096.86
PO-65056,Vendor_51706,Item_61226,1125.35,99,111409.65
PO-61221,Vendor_41689,Item_91487,8939.81,28,250314.68
PO-92591,Vendor_12411,Item_45298,8798.04,8,70384.32
PO-45265,Vendor_94260,Item_38884,1272.21,21,26716.41
PO-29298,Vendor_15836,Item_35321,468.29,45,21073.05
PO-31287,Vendor_40287,Item_57560,7666.47,91,697648.77
PO-94245,Vendor_41677,Item_67961,1198.44,88,105462.72
PO-29444,Vendor_51613,Item_58890,4340.62,73,316865.26
PO-65881,Vendor_79096,Item_86255,8930.8,88,785910.4
PO-71852,Vendor_44895,Item_87138,645.86,96,62002.56
PO-85952,Vendor_82512,Item_42883,8531.93,4,34127.72
PO-55543,Vendor_94107,Item_62639,5084.79,32,162713.28
PO-39899,Vendor_13482,Item_32407,8758.44,59,516747.96
PO-97486,Vendor_77552,Item_81761,618.77,34,21038.18
PO-16492,Vendor_58395,Item_61331,3950.62,93,367407.66
PO-50645,Vendor_58957,Item_10276,6894.25,13,89625.25
PO-56576,Vendor_40088,Item_66791,8119.43,78,633315.54
PO-15046,Vendor_14654,Item_44608,4196.25,59,247578.75
PO-12691,Vendor_53533,Item_14163,3065.35,71,217639.85
PO-60145,Vendor_64398,Item_34190,7302.84,42,306719.28
PO-74914,Vendor_50687,Item_76773,9313.6,15,139704.0
PO-41440,Vendor_57638,Item_91578,7773.0,84,652932.0
PO-67894,Vendor_92715,Item_83310,4315.08,74,319315.92
PO-69915,Vendor_75771,Item_82731,6661.2,2,13322.4
PO-88098,Vendor_46120,Item_88270,4427.19,54,239068.26
PO-64945,Vendor_86749,Item_77970,524.63,92,48265.96
PO-41625,Vendor_73935,Item_23946,7547.12,92,694335.04
PO-68035,Vendor_11487,Item_96461,9964.85,86,856977.1
PO-93931,Vendor_69824,Item_26354,9611.2,6,57667.2
PO-39173,Vendor_98932,Item_61121,7476.95,4,29907.8
PO-23395,Vendor_71730,Item_23860,5444.4,67,364774.8
PO-54188,Vendor_66931,Item_58509,5281.56,81,427806.36
PO-56284,Vendor_54541,Item_52819,9601.16,31,297635.96
PO-39322,Vendor_59277,Item_98067,8520.45,58,494186.1
PO-34186,Vendor_19990,Item_57803,2103.29,44,92544.76
PO-48756,Vendor_64736,Item_33296,1450.38,51,73969.38
PO-64207,Vendor_38278,Item_44554,6925.64,67,464017.88
PO-13860,Vendor_35176,Item_92238,7332.08,3,21996.24
PO-93549,Vendor_67284,Item_69254,8960.2,96,860179.2
PO-43945,Vendor_55189,Item_11348,1040.01,42,43680.42
PO-96927,Vendor_20541,Item_28849,3544.08,62,219732.96
PO-49682,Vendor_60102,Item_15428,6984.3,95,663508.5
PO-18873,Vendor_61741,Item_95194,9597.22,61,585430.42
PO-24302,Vendor_68764,Item_97431,572.68,53,30352.04
PO-53885,Vendor_61300,Item_49750,2103.79,6,12622.74
PO-33591,Vendor_57833,Item_10724,6740.08,89,599867.12
PO-42635,Vendor_79356,Item_83953,6548.33,45,294674.85
PO-27920,Vendor_59014,Item_58244,9889.92,27,267027.84
PO-15453,Vendor_91752,Item_61661,4482.96,72,322773.12
PO-75644,Vendor_99355,Item_39277,6463.11,25,161577.75
PO-81157,Vendor_46911,Item_21306,9456.69,45,425551.05
PO-73213,Vendor_49661,Item_28601,8613.03,94,809624.82
PO-69754,Vendor_71814,Item_43879,957.49,3,2872.47
PO-18658,Vendor_54622,Item_55706,6473.37,11,71207.07
PO-91501,Vendor_87700,Item_38671,5368.86,47,252336.42
PO-60789,Vendor_87444,Item_92621,574.45,87,49977.15
PO-26231,Vendor_64157,Item_88680,4088.22,58,237116.76
PO-77811,Vendor_71380,Item_28991,9546.83,96,916495.68
PO-32479,Vendor_50214,Item_50193,3953.41,93,367667.13
PO-41315,Vendor_88933,Item_96854,2213.48,70,154943.6
PO-65794,Vendor_61074,Item_17012,7323.82,34,249009.88
PO-48161,Vendor_81076,Item_39132,1942.52,42,81585.84
PO-81255,Vendor_82926,Item_27182,1483.44,86,127575.84
PO-29310,Vendor_87659,Item_47443,9168.52,47,430920.44
PO-86101,Vendor_65778,Item_37714,1011.19,24,24268.56
PO-95041,Vendor_33954,Item_66921,5736.33,4,22945.32
PO-70258,Vendor_51149,Item_69031,4062.54,92,373753.68
PO-37252,Vendor_21810,Item_92580,597.51,46,27485.46
PO-32184,Vendor_47118,Item_39826,7984.04,1,7984.04
PO-21115,Vendor_43665,Item_67762,3803.03,66,250999.98
PO-11354,Vendor_94228,Item_44616,3841.48,8,30731.84
PO-90888,Vendor_89146,Item_53088,4511.96,64,288765.44
PO-90018,Vendor_28292,Item_38005,8101.71,14,113423.94
PO-63285,Vendor_78076,Item_31504,775.04,83,64328.32
PO-24851,Vendor_50454,Item_19071,7158.03,37,264847.11
PO-47239,Vendor_85627,Item_30531,5587.65,20,111753.0
PO-40069,Vendor_99731,Item_62023,7115.88,24,170781.12
PO-67567,Vendor_70892,Item_93331,3776.88,6,22661.28
PO-12666,Vendor_77403,Item_76057,4331.5,24,103956.0
PO-99537,Vendor_81719,Item_99017,5594.83,49,274146.67
PO-46241,Vendor_68179,Item_49363,20.54,82,1684.28
PO-77729,Vendor_75057,Item_29521,2476.4,73,180777.2
PO-56679,Vendor_50557,Item_14493,5596.72,6,33580.32
PO-46462,Vendor_34454,Item_59276,9236.85,66,609632.1
PO-18942,Vendor_18648,Item_41658,7882.4,22,173412.8
PO-62517,Vendor_87420,Item_68960,6305.78,100,630578.0
PO-41139,Vendor_33516,Item_63390,7469.53,77,575153.81
PO-28541,Vendor_63996,Item_93370,3952.63,30,118578.9
PO-87122,Vendor_34005,Item_17697,361.67,65,23508.55
PO-93401,Vendor_16376,Item_22024,4466.54,85,379655.9
PO-12706,Vendor_27370,Item_40995,3994.38,7,27960.66
PO-91817,Vendor_16542,Item_40516,8810.21,51,449320.71
PO-30283,Vendor_40609,Item_12962,7541.46,14,105580.44
PO-79353,Vendor_60464,Item_19642,170.0,55,9350.0
PO-91880,Vendor_77132,Item_97646,8380.66,46,385510.36
PO-95066,Vendor_12715,Item_49175,2613.6,95,248292.0
PO-20777,Vendor_23721,Item_98316,7084.15,28,198356.2
PO-77544,Vendor_35788,Item_97222,8506.01,30,255180.3
PO-73383,Vendor_66256,Item_57318,2642.18,100,264218.0
PO-59336,Vendor_40005,Item_30108,5938.58,92,546349.36
PO-34037,Vendor_31154,Item_91722,3483.51,89,310032.39
PO-12243,Vendor_26743,Item_79426,8063.63,95,766044.85
PO-64096,Vendor_44338,Item_96113,2371.26,75,177844.5
PO-53175,Vendor_41986,Item_68477,3800.65,63,239440.95
PO-46154,Vendor_77394,Item_11252,7329.15,97,710927.55
PO-30395,Vendor_55804,Item_76750,3621.95,36,130390.2
PO-36534,Vendor_82257,Item_92606,5351.32,87,465564.84
PO-51804,Vendor_12399,Item_42383,8151.6,77,627673.2
PO-36461,Vendor_52202,Item_43480,4658.02,95,442511.9
PO-60967,Vendor_46404,Item_65089,3456.97,3,10370.91
PO-86755,Vendor_66085,Item_94165,539.7,7,3777.9
PO-21968,Vendor_15315,Item_18489,9005.92,23,207136.16
PO-98375,Vendor_43847,Item_77287,7159.18,16,114546.88
PO-44663,Vendor_54370,Item_40746,7349.74,15,110246.1
PO-69083,Vendor_68292,Item_70150,4469.66,2,8939.32
PO-37034,Vendor_62350,Item_67957,6582.87,81,533212.47
PO-45183,Vendor_37199,Item_37936,6126.22,84,514602.48
PO-82422,Vendor_82808,Item_13308,7054.91,73,515008.43
PO-10461,Vendor_86961,Item_24679,252.92,70,17704.4
PO-43719,Vendor_19570,Item_81075,7122.99,62,441625.38
PO-59333,Vendor_71722,Item_15935,4887.54,100,488754.0
PO-35933,Vendor_79630,Item_37110,4260.93,34,144871.62
PO-79484,Vendor_41015,Item_63037,9133.16,66,602788.56
PO-29367,Vendor_85670,Item_56687,8655.45,27,233697.15
PO-47313,Vendor_45271,Item_39852,2609.77,67,174854.59
PO-16278,Vendor_54439,Item_13953,5822.97,86,500775.42
PO-73947,Vendor_77613,Item_29577,5899.73,21,123894.33
PO-15849,Vendor_88377,Item_65252,3154.88,51,160898.88
PO-81114,Vendor_98472,Item_38582,7859.01,5,39295.05
PO-78240,Vendor_40373,Item_67613,5928.96,54,320163.84
PO-90477,Vendor_97025,Item_95593,9670.21,81,783287.01
PO-29113,Vendor_96685,Item_87347,1847.07,71,131141.97
PO-75192,Vendor_19669,Item_33832,2897.45,49,141975.05
PO-83773,Vendor_43877,Item_55014,7463.71,62,462750.02
PO-78191,Vendor_35304,Item_54825,4054.97,14,56769.58
PO-45216,Vendor_47760,Item_77733,4391.72,90,395254.8
PO-64168,Vendor_79899,Item_37391,5592.29,14,78292.06
PO-83221,Vendor_18590,Item_52850,3951.82,10,39518.2
PO-55951,Vendor_95029,Item_97289,4194.58,71,297815.18
PO-51525,Vendor_18171,Item_38920,7056.19,74,522158.06
PO-39994,Vendor_32568,Item_94347,5184.03,54,279937.62
PO-91915,Vendor_23690,Item_38982,322.5,46,14835.0
PO-85371,Vendor_74443,Item_43318,2988.89,6,17933.34
PO-61366,Vendor_33627,Item_64690,2470.88,56,138369.28
PO-15163,Vendor_40856,Item_14031,5470.14,28,153163.92
PO-59661,Vendor_40767,Item_87665,2413.79,91,219654.89
PO-36969,Vendor_78523,Item_50506,4766.04,10,47660.4
PO-78140,Vendor_97088,Item_74730,5519.65,55,303580.75
PO-37440,Vendor_49456,Item_54070,6849.96,32,219198.72
PO-62776,Vendor_56351,Item_19467,4127.28,58,239382.24
PO-98919,Vendor_27819,Item_27514,3396.22,7,23773.54
PO-23088,Vendor_51456,Item_20109,2667.3,54,144034.2
PO-67852,Vendor_46702,Item_50133,132.21,49,6478.29
PO-79306,Vendor_79197,Item_56191,9534.16,55,524378.8
PO-39525,Vendor_96745,Item_10131,9875.37,47,464142.39
PO-26583,Vendor_38524,Item_67762,5053.15,38,192019.7
PO-52529,Vendor_65487,Item_59068,169.01,51,8619.51
PO-29841,Vendor_40127,Item_44704,5923.78,64,379121.92
PO-99445,Vendor_50655,Item_21119,6584.16,21,138267.36
PO-10249,Vendor_42991,Item_28825,9306.29,93,865484.97
PO-56290,Vendor_28919,Item_84102,157.95,22,3474.9
PO-86527,Vendor_82279,Item_61743,8983.83,90,808544.7
PO-35878,Vendor_95708,Item_77938,4969.23,14,69569.22
PO-13347,Vendor_53646,Item_73881,3278.84,88,288537.92
PO-37881,Vendor_62045,Item_78346,6693.94,92,615842.48
PO-36141,Vendor_24226,Item_81060,8164.83,99,808318.17
PO-82581,Vendor_86285,Item_18006,8014.8,97,777435.6
PO-51847,Vendor_49212,Item_87004,7793.47,48,374086.56
PO-15160,Vendor_75180,Item_99851,9374.34,11,103117.74
PO-71614,Vendor_86822,Item_51365,1567.26,12,18807.12
PO-96129,Vendor_77829,Item_70514,9579.42,57,546026.94
PO-28600,Vendor_96271,Item_70051,3217.91,57,183420.87
PO-20145,Vendor_52015,Item_30695,4159.14,9,37432.26
PO-63224,Vendor_73358,Item_28708,6414.83,54,346400.82
PO-22608,Vendor_35137,Item_86980,228.23,13,2966.99
PO-24597,Vendor_60012,Item_40042,3335.92,90,300232.8
PO-78519,Vendor_21752,Item_96598,8555.7,92,787124.4
PO-83087,Vendor_56373,Item_19132,729.87,67,48901.29
PO-57898,Vendor_43903,Item_91254,7521.21,48,361018.08
PO-10060,Vendor_56429,Item_87508,2374.59,92,218462.28
PO-69879,Vendor_43708,Item_69794,7068.21,2,14136.42
PO-99112,Vendor_94881,Item_92629,2091.47,8,16731.76
PO-10879,Vendor_22978,Item_76192,608.71,65,39566.15
PO-43884,Vendor_62058,Item_57604,337.9,93,31424.7
PO-95439,Vendor_93549,Item_44464,2657.45,20,53149.0
PO-45675,Vendor_26854,Item_13667,6248.61,6,37491.66
PO-97775,Vendor_93519,Item_28538,7524.26,73,549270.98
PO-78977,Vendor_15094,Item_64091,861.1,40,34444.0
PO-67674,Vendor_63935,Item_78143,9642.67,52,501418.84
PO-34840,Vendor_94607,Item_64821,2998.47,66,197899.02
PO-65555,Vendor_43895,Item_92561,7956.71,9,71610.39
PO-93990,Vendor_70388,Item_76074,9676.82,25,241920.5
PO-68311,Vendor_41253,Item_21918,7938.0,85,674730.0
PO-62409,Vendor_20517,Item_87903,2676.59,95,254276.05
PO-74455,Vendor_70545,Item_16078,2129.47,71,151192.37
PO-31636,Vendor_17657,Item_54329,6534.89,85,555465.65
PO-20525,Vendor_11784,Item_20806,6810.16,10,68101.6
PO-43195,Vendor_17299,Item_18080,1195.57,3,3586.71
PO-10535,Vendor_50230,Item_68073,7186.88,51,366530.88
PO-45609,Vendor_33276,Item_45209,7958.38,4,31833.52
PO-12042,Vendor_67818,Item_13607,9925.99,2,19851.98
PO-52812,Vendor_81500,Item_64357,6878.74,64,440239.36
PO-33859,Vendor_65706,Item_49531,6226.4,57,354904.8
PO-21690,Vendor_29920,Item_25279,9664.06,77,744132.62
PO-13442,Vendor_71013,Item_35879,6379.34,26,165862.84
PO-11671,Vendor_51717,Item_88789,5774.17,51,294482.67
PO-77164,Vendor_96192,Item_59959,7367.51,43,316802.93
PO-63002,Vendor_29432,Item_33012,3572.42,2,7144.84
PO-13950,Vendor_76850,Item_13936,3460.58,61,211095.38
PO-82910,Vendor_95014,Item_37249,1012.38,46,46569.48
PO-12667,Vendor_19764,Item_41379,2843.31,22,62552.82
PO-13408,Vendor_86358,Item_93043,8838.52,7,61869.64
PO-66348,Vendor_23300,Item_52411,4539.17,46,208801.82
PO-54730,Vendor_22326,Item_45442,7316.89,43,314626.27
PO-76224,Vendor_40130,Item_85868,2591.46,71,183993.66
PO-40663,Vendor_76393,Item_87227,830.83,56,46526.48
PO-88558,Vendor_88451,Item_85721,9594.87,70,671640.9
PO-58831,Vendor_46735,Item_72642,8279.04,54,447068.16
PO-44734,Vendor_95084,Item_36533,615.36,64,39383.04
PO-64971,Vendor_62541,Item_38155,8113.78,4,32455.12
PO-65866,Vendor_53981,Item_38821,8167.18,48,392024.64
PO-28011,Vendor_31755,Item_87679,1597.27,58,92641.66
PO-98794,Vendor_26228,Item_42930,1653.03,69,114059.07
PO-75059,Vendor_64189,Item_33273,1871.19,56,104786.64
PO-75958,Vendor_64143,Item_92498,458.22,7,3207.54
PO-57370,Vendor_45129,Item_75336,8984.92,55,494170.6
PO-35072,Vendor_49468,Item_26172,6407.73,53,339609.69
PO-53611,Vendor_89943,Item_49549,8303.72,62,514830.64
PO-31705,Vendor_88665,Item_26768,7962.74,55,437950.7
PO-37686,Vendor_25392,Item_60633,8919.79,53,472748.87
PO-45350,Vendor_32267,Item_85247,5529.41,96,530823.36
PO-39146,Vendor_72859,Item_68696,3660.37,45,164716.65
PO-43597,Vendor_58059,Item_16405,348.44,95,33101.8
PO-24797,Vendor_46965,Item_84536,613.36,8,4906.88
PO-70294,Vendor_22722,Item_30283,7499.69,65,487479.85
PO-72746,Vendor_11394,Item_65096,2666.48,13,34664.24
PO-86114,Vendor_57805,Item_41049,6695.59,82,549038.38
PO-99273,Vendor_66594,Item_70545,3602.63,39,140502.57
PO-27456,Vendor_72260,Item_47723,7000.14,2,14000.28
PO-23514,Vendor_99088,Item_45313,3934.19,50,196709.5
PO-77962,Vendor_32734,Item_81939,4216.18,43,181295.74
PO-90735,Vendor_54164,Item_66456,8665.23,2,17330.46
PO-41083,Vendor_32640,Item_48964,7680.1,48,368644.8
PO-64368,Vendor_96323,Item_83964,3900.91,49,191144.59
PO-55089,Vendor_89411,Item_32916,376.19,59,22195.21
PO-98905,Vendor_39540,Item_34230,8768.03,20,175360.6
PO-19200,Vendor_50548,Item_58355,1626.48,83,134997.84
PO-99136,Vendor_93313,Item_81462,7845.67,2,15691.34
PO-38001,Vendor_46568,Item_50821,3828.1,95,363669.5
PO-18730,Vendor_74926,Item_30185,6425.6,58,372684.8
PO-23758,Vendor_51184,Item_65131,5366.62,86,461529.32
PO-71220,Vendor_18233,Item_52804,4997.24,70,349806.8
PO-11609,Vendor_94392,Item_86746,6830.7,70,478149.0
PO-93912,Vendor_65640,Item_43909,5446.04,66,359438.64
PO-94501,Vendor_33489,Item_63727,1970.42,5,9852.1
PO-47689,Vendor_56588,Item_11299,2075.37,94,195084.78
PO-50394,Vendor_97994,Item_63560,164.8,13,2142.4
PO-27353,Vendor_65486,Item_71836,1073.61,10,10736.1
PO-80516,Vendor_56938,Item_31499,3433.5,65,223177.5
PO-80241,Vendor_38728,Item_96982,1035.21,8,8281.68
PO-20390,Vendor_70077,Item_83869,7757.23,45,349075.35
PO-34541,Vendor_45444,Item_21454,3766.74,37,139369.38
PO-42599,Vendor_24445,Item_96040,9823.33,21,206289.93
PO-94135,Vendor_27614,Item_82550,4053.46,74,299956.04
PO-37017,Vendor_10451,Item_96537,9951.05,45,447797.25
PO-15846,Vendor_90069,Item_21856,7599.72,19,144394.68
PO-74723,Vendor_62511,Item_61431,8771.21,33,289449.93
PO-64932,Vendor_94505,Item_69360,884.34,74,65441.16
PO-51726,Vendor_15277,Item_50025,3616.2,16,57859.2
PO-12614,Vendor_67746,Item_97773,5243.86,79,414264.94
PO-96892,Vendor_18563,Item_30317,3272.1,23,75258.3
